Region,"Town / Township","Quarter / Village Tract","Postal Code"
"Tanintharyi Region","Thayetchaung Township","Min Dat Village Tract",1403224
"Tanintharyi Region","Thayetchaung Township","Kywe Min Kone Village Tract",1403225
"Tanintharyi Region","Thayetchaung Township","Ka Net Thi Ri Village Tract",1403226
"Tanintharyi Region","Thayetchaung Township","Mei Ke Village Tract",1403227
"Tanintharyi Region","Thayetchaung Township","Thea Chaung Gyi Village Tract",1403228
"Tanintharyi Region","Thayetchaung Township","Kayin Taung Pyauk Village Tract",1403229
"Tanintharyi Region","Thayetchaung Township","Yae Pu Village Tract",1403230
"Tanintharyi Region","Thayetchaung Township","Ka Twe Village Tract",1403231
"Tanintharyi Region","Thayetchaung Township","Ka Nyin Chaung Village Tract",1403232
"Tanintharyi Region","Thayetchaung Township","Auk Tha Yet Chaung Village Tract",1403233
"Tanintharyi Region","Thayetchaung Township","Pa Dauk Village Tract",1403234
"Tanintharyi Region","Thayetchaung Township","Kyauk Se Village Tract",1403235
"Tanintharyi Region","Thayetchaung Township","Myanmar Pa Awt Village Tract",1403236
"Tanintharyi Region","Thayetchaung Township","Ait Ait (Kayin Pa Awt) Village Tract",1403237
"Tanintharyi Region","Thayetchaung Township","Pe Det Village Tract",1403238
"Tanintharyi Region","Launglon Township","Pyin Htein Village Tract",1404200
"Tanintharyi Region","Launglon Township","Way Di Village Tract",1404201
"Tanintharyi Region","Launglon Township","Ka Nyon Kyun Village Tract",1404202
"Tanintharyi Region","Launglon Township","Tha Byar Village Tract",1404203
"Tanintharyi Region","Launglon Township","Inn Zauk Village Tract",1404204
"Tanintharyi Region","Launglon Township","Pan Da Le Village Tract",1404205
"Tanintharyi Region","Launglon Township","Ywar Haung Wa Village Tract",1404206
"Tanintharyi Region","Launglon Township","Min Yat Village Tract",1404207
"Tanintharyi Region","Launglon Township","Lay Thun Khan Village Tract",1404208
"Tanintharyi Region","Launglon Township","Sit Pyea Village Tract",1404209
"Tanintharyi Region","Launglon Township","Nyin Maw Village Tract",1404210
"Tanintharyi Region","Launglon Township","Ti Zit Village Tract",1404211
"Tanintharyi Region","Launglon Township","San Hlan Village Tract",1404212
"Tanintharyi Region","Launglon Township","Pa Nyit Village Tract",1404213
"Tanintharyi Region","Launglon Township","Auk Yae Hpyu Village Tract",1404214
"Tanintharyi Region","Launglon Township","Ka Htaung Ni Village Tract",1404215
"Tanintharyi Region","Launglon Township","Ka Det Gyi (Khun Hnit Thein) Village Tract",1404216
"Tanintharyi Region","Launglon Township","Pyin Kyaung Village Tract",1404217
"Tanintharyi Region","Launglon Township","Kyet Yet Twin Village Tract",1404218
"Tanintharyi Region","Launglon Township","Maung Ma Kan Village Tract",1404219
"Tanintharyi Region","Launglon Township","Ka Det Nge Seik Village Tract",1404220
"Tanintharyi Region","Launglon Township","Kyauk Sin Village Tract",1404221
"Tanintharyi Region","Launglon Township","Pan Det Inn Village Tract",1404222
"Tanintharyi Region","Launglon Township","Thar Yar Kone Village Tract",1404223
"Tanintharyi Region","Launglon Township","Ka Myaw Gyi Village Tract",1404224
"Tanintharyi Region","Launglon Township","Myo Haung Village Tract",1404225
"Tanintharyi Region","Launglon Township","Taung Min Pyaung Village Tract",1404226
"Tanintharyi Region","Launglon Township","Kha Maung Taung Village Tract",1404227
"Tanintharyi Region","Launglon Township","Sa Khan Gyi Village Tract",1404228
"Tanintharyi Region","Launglon Township","Na Khan Taw Village Tract",1404229
"Tanintharyi Region","Launglon Township","Ka Myaw Kin Village Tract",1404230
"Tanintharyi Region","Launglon Township","Tha Kyet Taw Village Tract",1404231
"Tanintharyi Region","Launglon Township","Taw Kye Village Tract",1404232
"Tanintharyi Region","Launglon Township","Tha Pyay Shaung Village Tract",1404233
"Tanintharyi Region","Launglon Township","Pyin Gyi Kyun Village Tract",1404234
"Tanintharyi Region","Launglon Township","ZaLut Village Tract",1404235
"Tanintharyi Region","Launglon Township","Kyauk Twin Village Tract",1404236
"Tanintharyi Region","Launglon Township","Kyauk Mat Tat Village Tract",1404237
"Tanintharyi Region","Launglon Township","Kyauk Wut Pyin Village Tract",1404238
"Tanintharyi Region","Launglon Township","Kyauk Ni Maw Village Tract",1404239
"Tanintharyi Region","Launglon Township","Auk Kyauk Wut Village Tract",1404240
"Tanintharyi Region","Myeik Township","Myeik Taung Village Tract",1405200
"Tanintharyi Region","Myeik Township","Ka Lwin Village Tract",1405201
"Tanintharyi Region","Myeik Township","In Ga Maw Village Tract",1405202
"Tanintharyi Region","Myeik Township","San Da Wut Village Tract",1405203
"Tanintharyi Region","Myeik Township","Pyin Nge Village Tract",1405204
"Tanintharyi Region","Myeik Township","Ka Han Village Tract",1405205
"Tanintharyi Region","Myeik Township","Sa Lun Village Tract",1405206
"Tanintharyi Region","Myeik Township","Min Than Village Tract",1405207
"Tanintharyi Region","Myeik Township","Pa Thaung Village Tract",1405208
"Tanintharyi Region","Myeik Township","Ma Zaw Village Tract",1405209
"Tanintharyi Region","Myeik Township","Tone Byaw Village Tract",1405210
"Tanintharyi Region","Myeik Township","Taung Shey Village Tract",1405211
"Tanintharyi Region","Myeik Township","Ta Nyet (Ku Lar) Village Tract",1405212
"Tanintharyi Region","Myeik Township","Ta Nyet (Kayin) Village Tract",1405213
"Tanintharyi Region","Myeik Township","Ah Lel Chaung Village Tract",1405214
"Tanintharyi Region","Myeik Township","Pin Oh Village Tract",1405215
"Tanintharyi Region","Myeik Township","Tha But Village Tract",1405216
"Tanintharyi Region","Myeik Township","Tha Moke Village Tract",1405217
"Tanintharyi Region","Myeik Township","Thit Yar Wa Village Tract",1405218
"Tanintharyi Region","Myeik Township","Pa Sut Village Tract",1405219
"Tanintharyi Region","Myeik Township","Pa Pyin Village Tract",1405220
"Tanintharyi Region","Myeik Township","Kyauk Hpyar Village Tract",1405221
"Tanintharyi Region","Palaw Township","Mee Kyaung Thaik Village Tract",1406200
"Tanintharyi Region","Palaw Township","Pu Law Kone Village Tract",1406201
"Tanintharyi Region","Palaw Township","Za Yat Seik Village Tract",1406202
"Tanintharyi Region","Palaw Township","Taung Yar Kan Village Tract",1406203
"Tanintharyi Region","Palaw Township","Let Ku Village Tract",1406204
"Tanintharyi Region","Palaw Township","Nan Taung Village Tract",1406205
"Tanintharyi Region","Palaw Township","Ka De Village Tract",1406206
"Tanintharyi Region","Palaw Township","Hta Min Ma Sar Village Tract",1406207
"Tanintharyi Region","Palaw Township","Kye Village Tract",1406208
"Tanintharyi Region","Palaw Township","To Village Tract",1406209
"Tanintharyi Region","Palaw Township","Pu Law Hpyar Village Tract",1406210
"Tanintharyi Region","Palaw Township","Pa La Village Tract",1406211
"Tanintharyi Region","Palaw Township","Min Htein Village Tract",1406212
"Tanintharyi Region","Palaw Township","Ma Li Village Tract",1406213
"Tanintharyi Region","Palaw Township","Shan Dut Village Tract",1406214
"Tanintharyi Region","Palaw Township","Shat Pon Village Tract",1406215
"Tanintharyi Region","Palaw Township","Kyauk Kar Village Tract",1406216
"Tanintharyi Region","Palaw Township","Leik Thaung Village Tract",1406217
"Tanintharyi Region","Palaw Township","Du Yin Pin Shaung Village Tract",1406218
"Tanintharyi Region","Palaw Township","Ma Gyi Kone Village Tract",1406219
"Tanintharyi Region","Palaw Township","Pyin Bu Gyi Village Tract",1406220
"Tanintharyi Region","Palaw Township","Pyi Char Village Tract",1406221
"Tanintharyi Region","Palaw Township","Khan Ti Village Tract",1406222
"Tanintharyi Region","Palaw Township","Sin Htoe Gyi Village Tract",1406223
"Tanintharyi Region","Palaw Township","Kyauk Lone Gyi Village Tract",1406224
"Tanintharyi Region","Palaw Township","Nan Thi Lar Village Tract",1406225
"Tanintharyi Region","Palaw Township","Pyin Bu Nge Village Tract",1406226
"Tanintharyi Region","Tanintharyi Township","Tanintharyi Sin Chay Hpone Village Tract",1407200
"Tanintharyi Region","Tanintharyi Township","Pa Wa Village Tract",1407201
"Tanintharyi Region","Tanintharyi Township","Maw Tone (East) Village Tract",1407202
"Tanintharyi Region","Tanintharyi Township","Maw Tone (West) Village Tract",1407203
"Tanintharyi Region","Tanintharyi Township","Lel Thit Village Tract",1407204
"Tanintharyi Region","Tanintharyi Township","Ta Moke Chone Village Tract",1407205
"Tanintharyi Region","Tanintharyi Township","Ban La Mut Village Tract",1407206
"Tanintharyi Region","Tanintharyi Township","Thein Khun Village Tract",1407207
"Tanintharyi Region","Tanintharyi Township","Kyauk Ta Lone Village Tract",1407208
"Tanintharyi Region","Tanintharyi Township","Thar Ra Hpon Village Tract",1407209
"Tanintharyi Region","Tanintharyi Township","Thein Daw Village Tract",1407210
"Tanintharyi Region","Tanintharyi Township","Ban Law Village Tract",1407211
"Tanintharyi Region","Tanintharyi Township","Ta Ku Village Tract",1407212
"Tanintharyi Region","Tanintharyi Township","Nyaung Pin Kwin Village Tract",1407213
"Tanintharyi Region","Tanintharyi Township","Tha Kyet Village Tract",1407214
"Tanintharyi Region","Tanintharyi Township","Kawt Ma Pyin Village Tract",1407215
"Tanintharyi Region","Tanintharyi Township","Thin Baw U Village Tract",1407216
"Tanintharyi Region","Tanintharyi Township","Za Wea Village Tract",1407217
"Tanintharyi Region","Tanintharyi Township","Thar Ra Bwin Village Tract",1407218
"Tanintharyi Region","Tanintharyi Township","Chaung La Mu Village Tract",1407219
"Tanintharyi Region","Tanintharyi Township","Ah Hmat Koe Village Tract",1407220
"Tanintharyi Region","Bokpyin Township","Ohn Taw Kan Village Tract",1408200
"Tanintharyi Region","Bokpyin Township","Ka Mar Chaung Village Tract",1408201
