Region,"Town / Township","Quarter / Village Tract","Postal Code"
"Bago Region (West)","Paukkhaung Township","Kyoet Pin Waing Village Tract",1802230
"Bago Region (West)","Paukkhaung Township","Tha Phan Kaing Village Tract",1802231
"Bago Region (West)","Paukkhaung Township","Nga Khu Aing Village Tract",1802232
"Bago Region (West)","Paukkhaung Township","Ywar Shey Village Tract",1802233
"Bago Region (West)","Paukkhaung Township","In Ngar Gwa Village Tract",1802234
"Bago Region (West)","Paukkhaung Township","Ah Nauk Kyoet Kone Village Tract",1802235
"Bago Region (West)","Paukkhaung Township","Baw Di Kone Village Tract",1802236
"Bago Region (West)","Paukkhaung Township","Ma Soe Yein Village Tract",1802237
"Bago Region (West)","Paukkhaung Township","Gway Pin Khon Village Tract",1802238
"Bago Region (West)","Paukkhaung Township","Bant Bway Taung Village Tract",1802239
"Bago Region (West)","Paukkhaung Township","Kywe Ka Lay San Village Tract",1802240
"Bago Region (West)","Paukkhaung Township","Myauk Shwe Laung Village Tract",1802241
"Bago Region (West)","Paukkhaung Township","Lay Thar Taung Gyi Village Tract",1802242
"Bago Region (West)","Paukkhaung Township","Thit Poke Village Tract",1802243
"Bago Region (West)","Paukkhaung Township","Kyu Wut Village Tract",1802244
"Bago Region (West)","Paukkhaung Township","San Myaing Aye Village Tract",1802245
"Bago Region (West)","Paukkhaung Township","Ma Gyi Khon Village Tract",1802246
"Bago Region (West)","Paukkhaung Township","Nwar Myaw Village Tract",1802247
"Bago Region (West)","Paukkhaung Township","Sin Gaung Village Tract",1802248
"Bago Region (West)","Paukkhaung Township","Thit Seint Pin Village Tract",1802249
"Bago Region (West)","Paukkhaung Township","Kan Kyin Village Tract",1802250
"Bago Region (West)","Paukkhaung Township","Dee Doke Village Tract",1802251
"Bago Region (West)","Paukkhaung Township","Shwe Taung Ngwe Taung Village Tract",1802252
"Bago Region (West)","Padaung Township","Ywar Thar Yar Village Tract",1803200
"Bago Region (West)","Padaung Township","Shwe Bon Thar Village Tract",1803201
"Bago Region (West)","Padaung Township","Sin Te Village Tract",1803202
"Bago Region (West)","Padaung Township","Tha Yet Lein Village Tract",1803203
"Bago Region (West)","Padaung Township","Taung Bway Village Tract",1803204
"Bago Region (West)","Padaung Township","Yae Lel Kyun Village Tract",1803205
"Bago Region (West)","Padaung Township","Ma Gyi Htone Village Tract",1803206
"Bago Region (West)","Padaung Township","Oke Shit Pin Village Tract",1803207
"Bago Region (West)","Padaung Township","Swei Taw Village Tract",1803208
"Bago Region (West)","Padaung Township","Dant Da Lun Village Tract",1803209
"Bago Region (West)","Padaung Township","Ngar Se Pay Village Tract",1803210
"Bago Region (West)","Padaung Township","Daung Ma Nar Village Tract",1803211
"Bago Region (West)","Padaung Township","Thu Ye Tan Village Tract",1803212
"Bago Region (West)","Padaung Township","Hteik Pauk Village Tract",1803213
"Bago Region (West)","Padaung Township","Kyauk Hpu Village Tract",1803214
"Bago Region (West)","Padaung Township","Yat Thar Village Tract",1803215
"Bago Region (West)","Padaung Township","Ta Loke Pin Village Tract",1803216
"Bago Region (West)","Padaung Township","Kaing Gyi Village Tract",1803217
"Bago Region (West)","Padaung Township","Za Yat Hla Village Tract",1803218
"Bago Region (West)","Padaung Township","Taung Boet Gyi Village Tract",1803219
"Bago Region (West)","Padaung Township","Kyaung U Village Tract",1803220
"Bago Region (West)","Padaung Township","Yae Kyaw Village Tract",1803221
"Bago Region (West)","Padaung Township","Nyaung Pin Village Tract",1803222
"Bago Region (West)","Padaung Township","Nat Mauk Village Tract",1803223
"Bago Region (West)","Padaung Township","Shwe Nyi Naung Village Tract",1803224
"Bago Region (West)","Padaung Township","Pe Gyi Village Tract",1803225
"Bago Region (West)","Padaung Township","Hle Ku Village Tract",1803226
"Bago Region (West)","Padaung Township","Kyoe Kyar Village Tract",1803227
"Bago Region (West)","Padaung Township","Kyun Mee Village Tract",1803228
"Bago Region (West)","Padaung Township","Htone Bo Village Tract",1803229
"Bago Region (West)","Padaung Township","San Wa Village Tract",1803230
"Bago Region (West)","Padaung Township","Myaung Village Tract",1803231
"Bago Region (West)","Padaung Township","Kone Ka Lay Village Tract",1803232
"Bago Region (West)","Padaung Township","Kwin Hla Village Tract",1803233
"Bago Region (West)","Padaung Township","Htauk Kyant Kone Village Tract",1803234
"Bago Region (West)","Padaung Township","Ton Kin Village Tract",1803235
"Bago Region (West)","Padaung Township","Kyee Taw Village Tract",1803236
"Bago Region (West)","Padaung Township","Hpa Yon Kar Village Tract",1803237
"Bago Region (West)","Padaung Township","Kyee Pin Village Tract",1803238
"Bago Region (West)","Padaung Township","Le Village Tract",1803239
"Bago Region (West)","Padaung Township","Nyaung Chay Htauk Village Tract",1803240
"Bago Region (West)","Padaung Township","Nyaung Kyoe Village Tract",1803241
"Bago Region (West)","Paungde Township","Thit Poke Village Tract",1804200
"Bago Region (West)","Paungde Township","Pyan Chi Tet Village Tract",1804201
"Bago Region (West)","Paungde Township","Kaing Kwin Village Tract",1804202
"Bago Region (West)","Paungde Township","Kyauk Ta Gar Village Tract",1804203
"Bago Region (West)","Paungde Township","Thein Kone Village Tract",1804204
"Bago Region (West)","Paungde Township","Kyar Ni Kan Village Tract",1804205
"Bago Region (West)","Paungde Township","Ma Gyi San Village Tract",1804206
"Bago Region (West)","Paungde Township","Zee Pin Hla Village Tract",1804207
"Bago Region (West)","Paungde Township","Agga Yar Pyayt Village Tract",1804208
"Bago Region (West)","Paungde Township","Pauk Taw Village Tract",1804209
"Bago Region (West)","Paungde Township","Thea Me Village Tract",1804210
"Bago Region (West)","Paungde Township","Nwar Chan Kone Village Tract",1804211
"Bago Region (West)","Paungde Township","Myauk Kone Gyi Village Tract",1804212
"Bago Region (West)","Paungde Township","Hmat Taing Village Tract",1804213
"Bago Region (West)","Paungde Township","Ywar Thit Gyi Village Tract",1804214
"Bago Region (West)","Paungde Township","Kan Nge Village Tract",1804215
"Bago Region (West)","Paungde Township","Taung Boet Hla Village Tract",1804216
"Bago Region (West)","Paungde Township","Byet Gyi Village Tract",1804217
"Bago Region (West)","Paungde Township","Kyu Taw Kan Village Tract",1804218
"Bago Region (West)","Paungde Township","Pauk Aing Gyi Village Tract",1804219
"Bago Region (West)","Paungde Township","Htan Thone Gwa Village Tract",1804220
"Bago Region (West)","Paungde Township","Ko Wun Saung Village Tract",1804221
"Bago Region (West)","Paungde Township","Gyone Gyone Kya Village Tract",1804222
"Bago Region (West)","Paungde Township","Kyoet Kone Village Tract",1804223
"Bago Region (West)","Paungde Township","Nyaung Kat Pin Village Tract",1804224
"Bago Region (West)","Paungde Township","Koke Ko Pin Village Tract",1804225
"Bago Region (West)","Paungde Township","Nyaung Hpyu Village Tract",1804226
"Bago Region (West)","Paungde Township","Pyin Pon Village Tract",1804227
"Bago Region (West)","Paungde Township","Kyoet Pin Village Tract",1804228
"Bago Region (West)","Paungde Township","Tha Hpan Pin Seik Village Tract",1804229
"Bago Region (West)","Paungde Township","Ma Gyi Pin Village Tract",1804230
"Bago Region (West)","Paungde Township","Boe Thar Aung Kone Village Tract",1804231
"Bago Region (West)","Paungde Township","Kyaung Taw Yar Village Tract",1804232
"Bago Region (West)","Paungde Township","Tha Pyay Gyi Su Village Tract",1804233
"Bago Region (West)","Paungde Township","Hpa Yar Ngar Su Village Tract",1804234
"Bago Region (West)","Paungde Township","Khay Man Village Tract",1804235
"Bago Region (West)","Paungde Township","Sin Lu Village Tract",1804236
"Bago Region (West)","Paungde Township","Ywar Pale Village Tract",1804237
"Bago Region (West)","Paungde Township","Kyoet Pin Thar Village Tract",1804238
"Bago Region (West)","Paungde Township","Me Khaung Village Tract",1804239
"Bago Region (West)","Paungde Township","Htan Ta Pin Village Tract",1804240
"Bago Region (West)","Paungde Township","Ma Gyi Kone Village Tract",1804241
"Bago Region (West)","Paungde Township","Kyoet Kone Village Tract",1804242
"Bago Region (West)","Paungde Township","Nyaung Ni Pin Village Tract",1804243
"Bago Region (West)","Thegon Township","Peik Chin Kone Village Tract",1805200
"Bago Region (West)","Thegon Township","Ye Ye Kan Village Tract",1805201
"Bago Region (West)","Thegon Township","Oke Swea Village Tract",1805202
"Bago Region (West)","Thegon Township","Oke Hpo Village Tract",1805203
"Bago Region (West)","Thegon Township","Ywar Ma Village Tract",1805204
"Bago Region (West)","Thegon Township","Lein Tan Village Tract",1805205
"Bago Region (West)","Thegon Township","Za Leit Village Tract",1805206
"Bago Region (West)","Thegon Township","Tha Hpan Cho Village Tract",1805207
"Bago Region (West)","Thegon Township","Byanma Inn Village Tract",1805208
"Bago Region (West)","Thegon Township","Dar Thway Kyauk Village Tract",1805209
"Bago Region (West)","Thegon Township","Yone Pin Tet Village Tract",1805210
"Bago Region (West)","Thegon Township","Zee Kone Village Tract",1805211
"Bago Region (West)","Thegon Township","Thit Ni Taw Village Tract",1805212
"Bago Region (West)","Thegon Township","Pu Tee Kone Village Tract",1805213
"Bago Region (West)","Thegon Township","Lin Le Village Tract",1805214
"Bago Region (West)","Thegon Township","Let Pan Lone Hla Village Tract",1805215
"Bago Region (West)","Thegon Township","Kan Hnit Sint Village Tract",1805216
"Bago Region (West)","Thegon Township","Nyaung Win Village Tract",1805217
"Bago Region (West)","Thegon Township","Launt Gyi Village Tract",1805218
"Bago Region (West)","Thegon Township","Kant Lant Kone Village Tract",1805219
"Bago Region (West)","Thegon Township","Tha Pyay Hla Village Tract",1805220
"Bago Region (West)","Thegon Township","Zee Oke Village Tract",1805221
"Bago Region (West)","Thegon Township","Ywar Thit Village Tract",1805222
"Bago Region (West)","Thegon Township","Yin Taik Hmaw Village Tract",1805223
"Bago Region (West)","Thegon Township","Inn Ma Ah Shey Paing Village Tract",1805224
"Bago Region (West)","Thegon Township","Kayin Kone Village Tract",1805225
"Bago Region (West)","Thegon Township","Taung Kyoet Kone Village Tract",1805226
"Bago Region (West)","Thegon Township","Ta Khun Taing Village Tract",1805227
"Bago Region (West)","Thegon Township","Hnget Taw Myee Village Tract",1805228
"Bago Region (West)","Thegon Township","Chaung Kan Gyi Village Tract",1805229
"Bago Region (West)","Thegon Township","Kyay Thar Village Tract",1805230
"Bago Region (West)","Thegon Township","Ta Pin Hmaw Village Tract",1805231
"Bago Region (West)","Thegon Township","Inn Paw Nge Village Tract",1805232
"Bago Region (West)","Thegon Township","Sauk Chon Gyi Village Tract",1805233
"Bago Region (West)","Thegon Township","Kyoet Pin Thar Village Tract",1805234
"Bago Region (West)","Thegon Township","Kywe Gaung Village Tract",1805235
"Bago Region (West)","Thegon Township","Char Hlar Kone Village Tract",1805236
"Bago Region (West)","Thegon Township","Yat Thar Village Tract",1805237
"Bago Region (West)","Thegon Township","Gway Kone Village Tract",1805238
"Bago Region (West)","Thegon Township","Kyu Taw Village Tract",1805239
"Bago Region (West)","Thegon Township","Kyet Nar Village Tract",1805240
"Bago Region (West)","Thegon Township","Kwayt Tet Village Tract",1805241
"Bago Region (West)","Thegon Township","Nwe Kauk Village Tract",1805242
"Bago Region (West)","Thegon Township","Nyaung Kone Village Tract",1805243
"Bago Region (West)","Thegon Township","Min Hla Village Tract",1805244
"Bago Region (West)","Thegon Township","But Taw Village Tract",1805245
"Bago Region (West)","Thegon Township","Kyoet Kone Village Tract",1805246
"Bago Region (West)","Thegon Township","Ywar Thar Yar Village Tract",1805247
"Bago Region (West)","Thegon Township","Kyoet Yat Thar Village Tract",1805248
"Bago Region (West)","Thegon Township","Moe Tein Pyin Village Tract",1805249
"Bago Region (West)","Thegon Township","Sin Kyone Village Tract",1805250
"Bago Region (West)","Shwedaung Township","Htan Kone Village Tract",1806200
"Bago Region (West)","Shwedaung Township","Me Taw Village Tract",1806201
"Bago Region (West)","Shwedaung Township","War Taw Village Tract",1806202
"Bago Region (West)","Shwedaung Township","Paung Choke Village Tract",1806203
"Bago Region (West)","Shwedaung Township","Gway Tauk Hmyaung Village Tract",1806204
"Bago Region (West)","Shwedaung Township","Kwin Yar Gyi Village Tract",1806205
"Bago Region (West)","Shwedaung Township","Ka Thit Taing Village Tract",1806206
"Bago Region (West)","Shwedaung Township","Mee Laung Village Tract",1806207
"Bago Region (West)","Shwedaung Township","Kyoet Kone Village Tract",1806208
"Bago Region (West)","Shwedaung Township","Nwar Ma Yan Village Tract",1806209
"Bago Region (West)","Shwedaung Township","Min Kun Village Tract",1806210
"Bago Region (West)","Shwedaung Township","Ma Yar Man Village Tract",1806211
"Bago Region (West)","Shwedaung Township","Oe Htein Kone Village Tract",1806212
"Bago Region (West)","Shwedaung Township","Kan Thone Sint Village Tract",1806213
"Bago Region (West)","Shwedaung Township","Taw Haing Village Tract",1806214
"Bago Region (West)","Shwedaung Township","Kyauk Myint Village Tract",1806215
"Bago Region (West)","Shwedaung Township","Nwar Chan Kone Village Tract",1806216
"Bago Region (West)","Shwedaung Township","Du Rin Du Bo Village Tract",1806217
"Bago Region (West)","Shwedaung Township","Min Te Kyun Village Tract",1806218
"Bago Region (West)","Shwedaung Township","Myaung Tat Village Tract",1806219
"Bago Region (West)","Shwedaung Township","Myo Ma Village Tract",1806220
"Bago Region (West)","Shwedaung Township","Thar Zi Kone Village Tract",1806221
"Bago Region (West)","Shwedaung Township","Kyee Thea Village Tract",1806222
"Bago Region (West)","Shwedaung Township","Ma Gyi Pauk Kone Village Tract",1806223
"Bago Region (West)","Shwedaung Township","Kyaung Kone Village Tract",1806224
"Bago Region (West)","Shwedaung Township","Tha Yet Thone Pin Village Tract",1806225
"Bago Region (West)","Shwedaung Township","Kyauk Hta Yan Village Tract",1806226
"Bago Region (West)","Shwedaung Township","Shwe Hin Thar Village Tract",1806227
"Bago Region (West)","Shwedaung Township","Shar Taing Village Tract",1806228
"Bago Region (West)","Shwedaung Township","Tei Kone Gyi Village Tract",1806229
"Bago Region (West)","Shwedaung Township","Kyun Ka Lay Village Tract",1806230
"Bago Region (West)","Shwedaung Township","Nyaung Sar Yay Village Tract",1806231
"Bago Region (West)","Shwedaung Township","Tha Yet Ta Pin Village Tract",1806232
"Bago Region (West)","Shwedaung Township","Sin Thay Village Tract",1806233
"Bago Region (West)","Shwedaung Township","Zee Kyun Village Tract",1806234
"Bago Region (West)","Shwedaung Township","Shar Pin Zin Village Tract",1806235
"Bago Region (West)","Shwedaung Township","Ta Yoke Hmaw Village Tract",1806236
"Bago Region (West)","Shwedaung Township","La Maing Village Tract",1806237
"Bago Region (West)","Shwedaung Township","Kwayt Ma Village Tract",1806238
"Bago Region (West)","Shwedaung Township","Yin Mu Kone Village Tract",1806239
"Bago Region (West)","Shwedaung Township","Ma Me Lay Village Tract",1806240
"Bago Region (West)","Shwedaung Township","Shar Pin Kone Village Tract",1806241
"Bago Region (West)","Shwedaung Township","Thaung Pyin Kone Village Tract",1806242
"Bago Region (West)","Shwedaung Township","Seik Gyi Village Tract",1806243
"Bago Region (West)","Shwedaung Township","Kywe Ta Lin Village Tract",1806244
"Bago Region (West)","Shwedaung Township","Ta Bu Sar Village Tract",1806245
"Bago Region (West)","Shwedaung Township","Zei Ma Village Tract",1806246
"Bago Region (West)","Shwedaung Township","Se Gyi Kone Village Tract",1806247
"Bago Region (West)","Thayarwady Township","Ah Tha Yaw Village Tract",1807200
"Bago Region (West)","Thayarwady Township","Bee Lin Village Tract",1807201
"Bago Region (West)","Thayarwady Township","Eik La Har Village Tract",1807202
"Bago Region (West)","Thayarwady Township","Zee Pwe Village Tract",1807203
"Bago Region (West)","Thayarwady Township","Hpoe Khaung Village Tract",1807204
"Bago Region (West)","Thayarwady Township","Daw Wi Village Tract",1807205
"Bago Region (West)","Thayarwady Township","Kyun Ka Lay Village Tract",1807206
"Bago Region (West)","Thayarwady Township","Tha Zin Aing Village Tract",1807207
"Bago Region (West)","Thayarwady Township","Aing Ka Don Village Tract",1807208
"Bago Region (West)","Thayarwady Township","Myit Kyoe Village Tract",1807209
"Bago Region (West)","Thayarwady Township","Let Pan Khon Village Tract",1807210
"Bago Region (West)","Thayarwady Township","Kone Mee Nin Village Tract",1807211
"Bago Region (West)","Thayarwady Township","Nga Hpyu Ka Lay Village Tract",1807212
"Bago Region (West)","Thayarwady Township","Kywe Chan Inn Village Tract",1807213
"Bago Region (West)","Thayarwady Township","Yae Twin Kone Village Tract",1807214
"Bago Region (West)","Thayarwady Township","Ywar Ma Village Tract",1807215
"Bago Region (West)","Thayarwady Township","Nyaung Kauk Kway Village Tract",1807216
"Bago Region (West)","Thayarwady Township","Nyaung Waing Village Tract",1807217
"Bago Region (West)","Thayarwady Township","Auk Let Pan Khon Village Tract",1807218
"Bago Region (West)","Thayarwady Township","Kan Ka Lay Village Tract",1807219
"Bago Region (West)","Thayarwady Township","Thin Taw Yoe Village Tract",1807220
"Bago Region (West)","Thayarwady Township","Kywe That Village Tract",1807221
"Bago Region (West)","Thayarwady Township","Inn Ywar Village Tract",1807222
"Bago Region (West)","Thayarwady Township","Kyun Kone Village Tract",1807223
"Bago Region (West)","Thayarwady Township","Thea Hpyu Village Tract",1807224
"Bago Region (West)","Thayarwady Township","Chaung Thone Gwa Village Tract",1807225
"Bago Region (West)","Thayarwady Township","Thone Daunt Kan Village Tract",1807226
"Bago Region (West)","Thayarwady Township","Tha Pyay Kone Village Tract",1807227
"Bago Region (West)","Thayarwady Township","Kyauk Twin Village Tract",1807228
"Bago Region (West)","Thayarwady Township","Hpar Shwe Kyaw Village Tract",1807229
"Bago Region (West)","Thayarwady Township","Sin Sa Khan Gyi Village Tract",1807230
"Bago Region (West)","Thayarwady Township","Hle Lan Ku Village Tract",1807231
"Bago Region (West)","Thayarwady Township","Sa Khan Gyi Village Tract",1807232
"Bago Region (West)","Thayarwady Township","Kyaung Hnyar Kone Village Tract",1807233
"Bago Region (West)","Thayarwady Township","Zein Zar Village Tract",1807234
"Bago Region (West)","Thayarwady Township","Gon Min Myaung Village Tract",1807235
"Bago Region (West)","Thayarwady Township","Myauk Pan Swea Village Tract",1807236
